,uic,name,lat,lng,address
329,8400549,Schagen,52.7844429016113,4.80527782440186,"Spoorlaan, Hoep-Zuid, Schagen, Noord-Holland, Nederland, 1741 EN, Nederland"
330,8400551,Scheemda,53.1655362,6.9777775,"Stationsstraat, Scheemdermeer, Scheemda, Oldambt, Groningen, Nederland, 9679 EG, Nederland"
331,8400553,Schiedam Centrum,51.9212438128032,4.4089937210083,"Horvathweg, Schiedam, Zuid-Holland, Nederland, 3112 HD, Nederland"
332,8400555,Schin op Geul,50.856388092041,5.87222242355347,"Spoor 2, Baanweg, Schoonbron, Schin op Geul, Valkenburg aan de Geul, Limburg, Nederland, 6305 PJ, Nederland"
333,8400554,Schinnen,50.9391670227051,5.87444448471069,"2, Borgerweg, Nagelbeek, Schinnen, Beekdaelen, Limburg, Nederland, 6365 CW, Nederland"
334,8400565,Sliedrecht,51.8297233581543,4.77833318710327,"Sliedrecht, Stationsplein, Sliedrecht, Zuid-Holland, Nederland, 3364 DA, Nederland"
335,8400497,Sliedrecht Baanhoek,51.829722,4.743333,"Parallelweg, Sliedrecht, Zuid-Holland, Nederland, 3363 LP, Nederland"
336,8400574,Sneek Noord,53.0409319,5.6631808,"43, Goeman Borgesiuslaan, Sneek, Súdwest-Fryslân, Fryslân, Nederland, 8603 BH, Nederland"
337,8400571,Soest Zuid,52.1652793884277,5.30305576324463,"Eikenlaan, De Eng Zuid, Soest, Utrecht, Nederland, 3765 GM, Nederland"
338,8400569,Soestdijk,52.1836128234863,5.30000019073486,"Spoor 1, Steenhoffstraat, Soest Midden, Soest, Utrecht, Nederland, 3764 BH, Nederland"
339,8400572,Spaubeek,50.94327,5.850529,"Spoor 2, Oude Kerk, Spaubeek, Beek, Limburg, Nederland, 6176 AT, Nederland"
340,8400575,Stavoren,52.8865535,5.3600212,"Stationsweg, Stavoren, Súdwest-Fryslân, Fryslân, Nederland, 8715 HT, Nederland"
341,8400576,Stedum,53.3262092,6.6875551,"Stedum, Eemsdelta, Groningen, Nederland, 9921 PX, Nederland"
342,8400582,Susteren,51.0613899230957,5.86305570602417,"Spoor 1, Spoorstraat, In de Mehre, Heide, Susteren, Echt-Susteren, Limburg, Nederland, 6114 EL, Nederland"
343,8400583,Swalmen,51.23582,6.03228,"Spoor 1, Stationsstraat, Wieler, Swalmen, Roermond, Limburg, Nederland, 6071 KH, Nederland"
344,8400591,Tegelen,51.33894,6.14253,"Spoor 1, Industriestraat, Maasveld II, Tegelen, Venlo, Limburg, Nederland, 5931 NR, Nederland"
345,8400592,Terborg,51.9224549,6.3642466,"25B, Stationsweg, Voorbroek, Terborg, Oude IJsselstreek, Gelderland, Nederland, 7061 CT, Nederland"
346,8400600,Tiel Passewaaij,51.8738899230957,5.39222240447998,"Tiel Passewaaij, Zijweg Oude Tielseweg, Wadenoijen, Tiel, Gelderland, Nederland, 4006 PE, Nederland"
347,8400598,Tilburg Reeshof,51.5736122131348,4.99444437026978,"Spoor 1, Ketelhavenstraat, Campenhoef, Reeshof, Tilburg, Noord-Brabant, Nederland, 5045 NE, Nederland"
348,8400594,Tilburg Universiteit,51.564985,5.051778,"Vijverpad, De Reit, West, Tilburg, Noord-Brabant, Nederland, 5042 RM, Nederland"
349,8400599,Twello,52.2377777099609,6.09861087799072,"30A, Koningin Julianastraat, Centrum, Twello, Voorst, Gelderland, Nederland, 7391 EB, Nederland"
350,8400617,Uithuizen,53.4099568,6.6748869,"Industrieweg, Uithuizen, Het Hogeland, Groningen, Nederland, 9981 HJ, Nederland"
351,8400618,Uithuizermeeden,53.4145845,6.7202975,"1, Stationsstraat, Uithuizermeeden, Het Hogeland, Groningen, Nederland, 9982 AN, Nederland"
352,8400619,Usquert,53.4014742,6.6093776,"2, Stationsstraat, Westerhorn, Usquert, Het Hogeland, Groningen, Nederland, 9988 RP, Nederland"
353,8400607,Utrecht Leidsche Rijn,52.09896,5.06523,"Utrecht Leidsche Rijn, Reykjavikplein, Grauwaart, Leidsche Rijn Centrum E.o., Leidsche Rijn, Utrecht, Nederland, 3543 KB, Nederland"
354,8400623,Utrecht Lunetten,52.0655555725098,5.14416646957397,"Nieuwe Houtenseweg, Lunetten-Zuid, Lunetten, Zuid, Utrecht, Nederland, 3524 SH, Nederland"
355,8400624,Utrecht Maliebaan,52.087776184082,5.13138866424561,"Spoorwegmuseum, Maliebaanstation, Buiten Wittevrouwen, Oudwijk, Buiten Wittevrouwen, Oost, Utrecht, Nederland, 3581 XW, Nederland"
356,8400614,Utrecht Terwijde,52.1000753,5.0439547,"Utrechtseweg, Het Zand, Leidsche Rijn, Utrecht, Nederland, 3544 KV, Nederland"
357,8400613,Utrecht Zuilen,52.103055,5.09,"Sint-Josephlaan, Schepenbuurt, Cartesiusweg E.o., Nieuw Engeland, Schepenbuurt, West, Utrecht, Nederland, 3551 VJ, Nederland"
358,8400635,Varsseveld,51.937257,6.458839,"Varsseveld, Oude IJsselstreek, Gelderland, Nederland, 7051 CE, Nederland"
359,8400628,Veenendaal West,52.0280570983887,5.53138875961304,"Van Veldekelaan, Veenendaal, Utrecht, Nederland, 3906 AC, Nederland"
360,8400637,Veenendaal-De Klomp,52.0458335876465,5.57388877868652,"Stationsplein, De Klomp, Ede, Gelderland, Nederland, 6745 XE, Nederland"
361,8400640,Velp,51.9947204589844,5.98027801513672,"Kastanjelaan, Velp, Rheden, Gelderland, Nederland, 6881 WC, Nederland"
362,8400647,Vierlingsbeek,51.59193,5.99714,"Spoor 2, Parallelweg, Schafferden, Vierlingsbeek, Land van Cuijk, Noord-Brabant, Nederland, 5824 AK, Nederland"
363,8400651,Vleuten,52.103056,5.007404,"Professor Titus Brandsmalaan, Vleuterweide, Vleuten, Vleuten - De Meern, Utrecht, Nederland, 3451 ZX, Nederland"
364,8400653,Vlissingen Souburg,51.4647216796875,3.59527778625488,"Draaibrugpad, Oost-Souburg, Vlissingen, Zeeland, Nederland, 4388 BV, Nederland"
365,8400656,Voerendaal,50.8872222900391,5.93027782440186,"Spoor 2, Hoolstraat, Kunrade, Voerendaal, Limburg, Nederland, 6367 GD, Nederland"
366,8400658,Voorburg,52.0666656494141,4.3594446182251,"Voorburg, Stationsplein, Voorburg, Leidschendam-Voorburg, Zuid-Holland, Nederland, 2275 AZ, Nederland"
367,8400655,Voorhout,52.2244453430176,4.4844446182251,"De Gaasbak, Voorhout, Teylingen, Zuid-Holland, Nederland, 2215 KN, Nederland"
368,8400659,Voorschoten,52.1252784729004,4.43249988555908,"Spoor 3, Van Wassenaerlaantje, Bloemenwijk, Voorschoten, Zuid-Holland, Nederland, 2252 TW, Nederland"
369,8400668,Voorst-Empe,52.1575012207031,6.14361095428467,"IJsselstraat, Empe, Brummen, Gelderland, Nederland, 7399 AC, Nederland"
370,8400661,Vorden,52.1071949,6.3170457,"Stationsweg, Vorden, Bronckhorst, Gelderland, Nederland, 7251 GA, Nederland"
371,8400664,Vriezenveen,52.40203,6.60041,"Vriezenveen, Wierdenseweg, Vriezenveen, Twenterand, Overijssel, Nederland, 7671 GD, Nederland"
372,8400666,Vroomshoop,52.4571921,6.5696679,"Stationslaan, Vroomshoop, Twenterand, Overijssel, Nederland, 7681 BV, Nederland"
373,8400667,Vught,51.65038,5.29218,"8, Bestevaer, Vught, Noord-Brabant, Nederland, 5262 VV, Nederland"
374,8400675,Waddinxveen,52.0441665649414,4.6497220993042,"Waddinxveen, Spoorpad, Gouweplein, Centrum, Waddinxveen, Zuid-Holland, Nederland, 2741 NG, Nederland"
375,8400674,Waddinxveen Noord,52.0550003051758,4.64833354949951,"Spoor 1, Sparrengaarde, Groenswaard 3, Groenswaard 2, Waddinxveen, Zuid-Holland, Nederland, 2742 DM, Nederland"
376,8400677,Waddinxveen Triangel,52.02725,4.6491,"Waddinxveen Triangel, Dubbelspoor, Triangel, Waddinxveen, Zuid-Holland, Nederland, 2742 MX, Nederland"
377,8400679,Warffum,53.3908431,6.5671364,"2, Delthepad, Oostervalge, Warffum, Het Hogeland, Groningen, Nederland, 9989 EK, Nederland"
378,8400686,Wehl,51.9578065,6.213844,"30A, Stationsstraat, Ripperbahnsveen, Plantage, Wehl, Doetinchem, Gelderland, Nederland, 7031 BR, Nederland"
379,8400688,Westervoort,51.96286,5.9695,"Noordelijke Parallelweg, Westervoort, Gelderland, Nederland, 6931 BM, Nederland"
380,8400690,Wezep,52.4541664123535,6.00250005722046,"Stationsweg, Wezep, Oldebroek, Gelderland, Nederland, 8091 AC, Nederland"
381,8400710,Wijchen,51.8116683959961,5.73083353042603,"Spoor 1, Zomertaling, Alverna, Wijchen, Gelderland, Nederland, 6601 DW, Nederland"
382,8400697,Winsum,53.3300994,6.5202905,"Borgweg, Winsum, Het Hogeland, Groningen, Nederland, 9951 BX, Nederland"
383,8400700,Winterswijk West,51.97453,6.70417,"Europark, Winterswijk, Gelderland, Nederland, 7101 RS, Nederland"
384,8400704,Wolfheze,52.0055541992188,5.7936110496521,"Spoor 3, Johannahoeveweg, Duitsekampweg, Wolfheze ten noorden van het spoor, Wolfheze, Renkum, Gelderland, Nederland, 6874 CB, Nederland"
385,8400705,Wolvega,52.8808326721191,6.00361108779907,"P+R Stationsweg, 8, Stationsweg, Wolvega, Weststellingwerf, Fryslân, Nederland, 8471 AR, Nederland"
386,8400706,Workum,52.9724864,5.4564285,"Kiss & Ride, Parallelwei, Workum, Súdwest-Fryslân, Fryslân, Nederland, 8711 CH, Nederland"
387,8400707,Wormerveer,52.4891662597656,4.79222202301025,"10, Wandelweg, Wormerveer, Zaanstad, Noord-Holland, Nederland, 1521 AG, Nederland"
388,8400728,Zaandam Kogerveld,52.4566650390625,4.82027769088745,"Bob Angelostraat, Kogerveld, Zaandam, Zaanstad, Noord-Holland, Nederland, 1508 VA, Nederland"
389,8400732,Zaltbommel,51.8088874816895,5.26333332061768,"Spoor 1, van Heemstraweg-oost, Zaltbommel, Gelderland, Nederland, 5301 KG, Nederland"
390,8400733,Zandvoort aan Zee,52.3752784729004,4.53277778625488,"Spoor 1, Achterweg, Parkbuurt, Zandvoort, Noord-Holland, Nederland, 2042 LH, Nederland"
391,8400734,Zetten-Andelst,51.920056,5.7228408,"4, Parallelweg-Noord, Zetten, Overbetuwe, Gelderland, Nederland, 6671 DK, Nederland"
392,8400737,Zevenbergen,51.64042,4.60904,"Spoor 2, Vaandelweg, Centrum, Zevenbergen, Moerdijk, Noord-Brabant, Nederland, 4761 BC, Nederland"
393,8400740,Zoetermeer Oost,52.0463905334473,4.49277782440186,"Zuidweg, Rokkeveen, Zoetermeer, Zuid-Holland, Nederland, 2718 BA, Nederland"
394,8400743,Zuidhorn,53.2486292,6.4062361,"Hooiweg, Oostergast, Zuidhorn, Westerkwartier, Groningen, Nederland, 9801 AK, Nederland"
395,8400752,Zwijndrecht,51.814998626709,4.64166688919067,"Spoor 3, Tollensstraat, Corridor-Oost, Zwijndrecht, Zuid-Holland, Nederland, 3331 EW, Nederland"
396,8400746,Zwolle Stadshagen,52.52764,6.05146,"Belvédèrelaan, Tippe, Stadshagen, Zwolle, Overijssel, Nederland, 8042 DB, Nederland"
