,passservice_num,arrival,departure,stations_uic
2253,2758,2026-05-02 18:20:00+02:00,2026-05-02 18:20:30+02:00,8400151
2255,2758,2026-05-02 18:29:00+02:00,2026-05-03 00:00:00+02:00,8400050
2256,2263,2026-05-02 00:00:00+02:00,2026-05-02 18:36:00+02:00,8400058
2257,2263,2026-05-02 18:41:00+02:00,2026-05-02 18:41:30+02:00,8400059
2260,2263,2026-05-02 18:51:00+02:00,2026-05-02 18:53:00+02:00,8400285
2261,2263,2026-05-02 18:58:00+02:00,2026-05-02 18:58:30+02:00,8400302
2264,2263,2026-05-02 19:13:00+02:00,2026-05-02 19:16:00+02:00,8400390
2268,2263,2026-05-02 19:24:00+02:00,2026-05-02 19:25:00+02:00,8400380
2269,2263,2026-05-02 19:28:00+02:00,2026-05-02 19:30:00+02:00,8400280
2272,2263,2026-05-02 19:36:00+02:00,2026-05-02 19:36:30+02:00,8400170
2274,2263,2026-05-02 19:44:00+02:00,2026-05-02 19:44:30+02:00,8400553
2275,2263,2026-05-02 19:49:00+02:00,2026-05-03 00:00:00+02:00,8400530
2276,2762,2026-05-02 00:00:00+02:00,2026-05-02 16:29:00+02:00,8400424
2280,2762,2026-05-02 16:43:00+02:00,2026-05-02 16:46:00+02:00,8400564
2283,2762,2026-05-02 17:00:00+02:00,2026-05-02 17:01:00+02:00,8400523
2284,2762,2026-05-02 17:15:00+02:00,2026-05-02 17:15:30+02:00,8400684
2288,2762,2026-05-02 17:31:00+02:00,2026-05-02 17:34:00+02:00,8400206
2293,2762,2026-05-02 17:53:00+02:00,2026-05-02 17:54:00+02:00,8400319
2301,2762,2026-05-02 18:21:00+02:00,2026-05-02 18:23:00+02:00,8400621
2307,2762,2026-05-02 18:39:00+02:00,2026-05-02 18:39:30+02:00,8400074
2311,2762,2026-05-02 18:50:00+02:00,2026-05-02 18:53:00+02:00,8400058
2312,2762,2026-05-02 18:58:00+02:00,2026-05-02 18:58:30+02:00,8400059
2313,2762,2026-05-02 19:06:00+02:00,2026-05-02 19:06:30+02:00,8400731
2319,2762,2026-05-02 19:20:00+02:00,2026-05-02 19:20:30+02:00,8400151
2321,2762,2026-05-02 19:29:00+02:00,2026-05-03 00:00:00+02:00,8400050
2322,3069,2026-05-02 00:00:00+02:00,2026-05-02 17:34:00+02:00,8400311
2323,3069,2026-05-02 17:38:00+02:00,2026-05-02 17:38:30+02:00,8400303
2324,3069,2026-05-02 17:44:00+02:00,2026-05-02 17:46:00+02:00,8400065
2325,3069,2026-05-02 17:52:00+02:00,2026-05-02 17:52:30+02:00,8400549
2326,3069,2026-05-02 18:02:00+02:00,2026-05-02 18:02:30+02:00,8400306
2327,3069,2026-05-02 18:07:00+02:00,2026-05-02 18:07:30+02:00,8400052
2328,3069,2026-05-02 18:10:00+02:00,2026-05-02 18:13:00+02:00,8400050
2329,3069,2026-05-02 18:19:00+02:00,2026-05-02 18:19:30+02:00,8400309
2330,3069,2026-05-02 18:25:00+02:00,2026-05-02 18:25:30+02:00,8400151
2336,3069,2026-05-02 18:38:00+02:00,2026-05-02 18:38:30+02:00,8400731
2337,3069,2026-05-02 18:45:00+02:00,2026-05-02 18:46:00+02:00,8400059
2338,3069,2026-05-02 18:51:00+02:00,2026-05-02 18:54:00+02:00,8400058
2340,3069,2026-05-02 19:01:00+02:00,2026-05-02 19:02:00+02:00,8400057
2342,3069,2026-05-02 19:07:00+02:00,2026-05-02 19:07:30+02:00,8400074
2348,3069,2026-05-02 19:23:00+02:00,2026-05-02 19:24:00+02:00,8400621
2351,3069,2026-05-02 19:32:00+02:00,2026-05-02 19:32:30+02:00,8400182
2354,3069,2026-05-02 19:49:00+02:00,2026-05-02 19:49:30+02:00,8400200
2357,3069,2026-05-02 19:59:00+02:00,2026-05-02 20:05:00+02:00,8400071
2361,3069,2026-05-02 20:17:00+02:00,2026-05-03 00:00:00+02:00,8400470
2362,3065,2026-05-02 00:00:00+02:00,2026-05-02 16:34:00+02:00,8400311
2363,3065,2026-05-02 16:38:00+02:00,2026-05-02 16:38:30+02:00,8400303
2364,3065,2026-05-02 16:44:00+02:00,2026-05-02 16:46:00+02:00,8400065
2365,3065,2026-05-02 16:52:00+02:00,2026-05-02 16:52:30+02:00,8400549
2366,3065,2026-05-02 17:02:00+02:00,2026-05-02 17:02:30+02:00,8400306
2367,3065,2026-05-02 17:07:00+02:00,2026-05-02 17:07:30+02:00,8400052
2368,3065,2026-05-02 17:10:00+02:00,2026-05-02 17:13:00+02:00,8400050
2369,3065,2026-05-02 17:19:00+02:00,2026-05-02 17:19:30+02:00,8400309
2370,3065,2026-05-02 17:25:00+02:00,2026-05-02 17:25:30+02:00,8400151
2376,3065,2026-05-02 17:38:00+02:00,2026-05-02 17:38:30+02:00,8400731
2377,3065,2026-05-02 17:45:00+02:00,2026-05-02 17:46:00+02:00,8400059
2378,3065,2026-05-02 17:51:00+02:00,2026-05-02 17:54:00+02:00,8400058
2380,3065,2026-05-02 18:01:00+02:00,2026-05-02 18:02:00+02:00,8400057
2388,3065,2026-05-02 18:21:00+02:00,2026-05-02 18:24:00+02:00,8400621
2391,3065,2026-05-02 18:32:00+02:00,2026-05-02 18:32:30+02:00,8400182
2394,3065,2026-05-02 18:49:00+02:00,2026-05-02 18:49:30+02:00,8400200
2397,3065,2026-05-02 18:59:00+02:00,2026-05-02 19:05:00+02:00,8400071
2401,3065,2026-05-02 19:17:00+02:00,2026-05-03 00:00:00+02:00,8400470
2402,3963,2026-05-02 00:00:00+02:00,2026-05-02 18:38:00+02:00,8400206
2406,3963,2026-05-02 18:56:00+02:00,2026-05-02 18:56:30+02:00,8400684
2407,3963,2026-05-02 19:09:00+02:00,2026-05-02 19:10:00+02:00,8400523
2410,3963,2026-05-02 19:25:00+02:00,2026-05-02 19:26:00+02:00,8400564
2416,3963,2026-05-02 19:41:00+02:00,2026-05-03 00:00:00+02:00,8400307
2417,3168,2026-05-02 00:00:00+02:00,2026-05-02 18:58:00+02:00,8400470
2421,3168,2026-05-02 19:10:00+02:00,2026-05-02 19:16:00+02:00,8400071
2424,3168,2026-05-02 19:26:00+02:00,2026-05-02 19:26:30+02:00,8400200
2425,3168,2026-05-02 19:32:00+02:00,2026-05-02 19:32:30+02:00,8400637
2430,3168,2026-05-02 19:51:00+02:00,2026-05-02 19:56:00+02:00,8400621
2436,3168,2026-05-02 20:12:00+02:00,2026-05-02 20:14:00+02:00,8400074
2437,3168,2026-05-02 20:20:00+02:00,2026-05-03 00:00:00+02:00,8400056
2438,3566,2026-05-02 00:00:00+02:00,2026-05-02 17:33:00+02:00,8400644
2439,3566,2026-05-02 17:36:00+02:00,2026-05-02 17:36:30+02:00,8400117
2440,3566,2026-05-02 17:43:00+02:00,2026-05-02 17:43:30+02:00,8400339
2441,3566,2026-05-02 17:54:00+02:00,2026-05-02 17:54:30+02:00,8400172
2443,3566,2026-05-02 18:01:00+02:00,2026-05-02 18:01:30+02:00,8400313
2446,3566,2026-05-02 18:11:00+02:00,2026-05-02 18:16:00+02:00,8400206
2451,3566,2026-05-02 18:36:00+02:00,2026-05-02 18:40:00+02:00,8400319
2459,3566,2026-05-02 19:06:00+02:00,2026-05-02 19:11:00+02:00,8400621
2465,3566,2026-05-02 19:27:00+02:00,2026-05-02 19:30:00+02:00,8400074
2467,3566,2026-05-02 19:36:00+02:00,2026-05-02 19:36:30+02:00,8400057
2469,3566,2026-05-02 19:43:00+02:00,2026-05-02 19:45:00+02:00,8400058
2472,3566,2026-05-02 19:59:00+02:00,2026-05-02 20:02:00+02:00,8400561
2476,3566,2026-05-02 20:18:00+02:00,2026-05-02 20:20:00+02:00,8400390
2481,3566,2026-05-02 20:30:00+02:00,2026-05-03 00:00:00+02:00,8400282
2482,2760,2026-05-02 00:00:00+02:00,2026-05-02 15:59:00+02:00,8400424
2486,2760,2026-05-02 16:13:00+02:00,2026-05-02 16:16:00+02:00,8400564
2489,2760,2026-05-02 16:30:00+02:00,2026-05-02 16:31:00+02:00,8400523
2490,2760,2026-05-02 16:45:00+02:00,2026-05-02 16:45:30+02:00,8400684
2494,2760,2026-05-02 17:01:00+02:00,2026-05-02 17:04:00+02:00,8400206
2499,2760,2026-05-02 17:23:00+02:00,2026-05-02 17:24:00+02:00,8400319
2507,2760,2026-05-02 17:51:00+02:00,2026-05-02 17:54:00+02:00,8400621
2515,2760,2026-05-02 18:13:00+02:00,2026-05-02 18:13:30+02:00,8400057
2517,2760,2026-05-02 18:20:00+02:00,2026-05-02 18:23:00+02:00,8400058
2518,2760,2026-05-02 18:28:00+02:00,2026-05-02 18:28:30+02:00,8400059
2519,2760,2026-05-02 18:36:00+02:00,2026-05-02 18:36:30+02:00,8400731
2525,2760,2026-05-02 18:50:00+02:00,2026-05-02 18:50:30+02:00,8400151
2527,2760,2026-05-02 18:59:00+02:00,2026-05-03 00:00:00+02:00,8400050
2528,703558,2026-05-02 00:00:00+02:00,2026-05-02 17:39:00+02:00,8400561
2532,703558,2026-05-02 18:00:00+02:00,2026-05-02 18:02:00+02:00,8400390
2536,703558,2026-05-02 18:10:00+02:00,2026-05-02 18:11:00+02:00,8400380
2537,703558,2026-05-02 18:14:00+02:00,2026-05-02 18:16:00+02:00,8400280
2540,703558,2026-05-02 18:22:00+02:00,2026-05-02 18:22:30+02:00,8400170
2542,703558,2026-05-02 18:30:00+02:00,2026-05-02 18:30:30+02:00,8400553
2543,703558,2026-05-02 18:35:00+02:00,2026-05-03 00:00:00+02:00,8400530
2544,3570,2026-05-02 00:00:00+02:00,2026-05-02 18:33:00+02:00,8400644
2545,3570,2026-05-02 18:36:00+02:00,2026-05-02 18:36:30+02:00,8400117
2546,3570,2026-05-02 18:43:00+02:00,2026-05-02 18:43:30+02:00,8400339
2547,3570,2026-05-02 18:54:00+02:00,2026-05-02 18:54:30+02:00,8400172
2549,3570,2026-05-02 19:01:00+02:00,2026-05-02 19:01:30+02:00,8400313
2552,3570,2026-05-02 19:11:00+02:00,2026-05-02 19:16:00+02:00,8400206
2557,3570,2026-05-02 19:36:00+02:00,2026-05-02 19:40:00+02:00,8400319
2565,3570,2026-05-02 20:06:00+02:00,2026-05-02 20:11:00+02:00,8400621
2571,3570,2026-05-02 20:27:00+02:00,2026-05-02 20:30:00+02:00,8400074
2573,3570,2026-05-02 20:36:00+02:00,2026-05-02 20:36:30+02:00,8400057
2575,3570,2026-05-02 20:43:00+02:00,2026-05-02 20:45:00+02:00,8400058
2578,3570,2026-05-02 20:59:00+02:00,2026-05-02 21:02:00+02:00,8400561
2582,3570,2026-05-02 21:18:00+02:00,2026-05-02 21:20:00+02:00,8400390
2587,3570,2026-05-02 21:30:00+02:00,2026-05-03 00:00:00+02:00,8400282
2588,3563,2026-05-02 00:00:00+02:00,2026-05-02 16:24:00+02:00,8400282
2593,3563,2026-05-02 16:35:00+02:00,2026-05-02 16:40:00+02:00,8400390
2597,3563,2026-05-02 16:56:00+02:00,2026-05-02 16:59:00+02:00,8400561
2600,3563,2026-05-02 17:14:00+02:00,2026-05-02 17:16:00+02:00,8400058
2602,3563,2026-05-02 17:24:00+02:00,2026-05-02 17:24:30+02:00,8400057
2604,3563,2026-05-02 17:29:00+02:00,2026-05-02 17:32:00+02:00,8400074
2610,3563,2026-05-02 17:48:00+02:00,2026-05-02 17:54:00+02:00,8400621
2618,3563,2026-05-02 18:21:00+02:00,2026-05-02 18:24:00+02:00,8400319
2623,3563,2026-05-02 18:44:00+02:00,2026-05-02 18:49:00+02:00,8400206
2626,3563,2026-05-02 18:58:00+02:00,2026-05-02 18:59:00+02:00,8400313
2628,3563,2026-05-02 19:06:00+02:00,2026-05-02 19:06:30+02:00,8400172
2629,3563,2026-05-02 19:17:00+02:00,2026-05-02 19:17:30+02:00,8400339
2630,3563,2026-05-02 19:25:00+02:00,2026-05-02 19:25:30+02:00,8400117
2631,3563,2026-05-02 19:28:00+02:00,2026-05-03 00:00:00+02:00,8400644
2632,2971,2026-05-02 00:00:00+02:00,2026-05-02 18:09:00+02:00,8400210
2633,2971,2026-05-02 18:13:00+02:00,2026-05-02 18:13:30+02:00,8400230
2634,2971,2026-05-02 18:16:00+02:00,2026-05-02 18:17:00+02:00,8400127
2635,2971,2026-05-02 18:21:00+02:00,2026-05-02 18:22:00+02:00,8400334
2636,2971,2026-05-02 18:29:00+02:00,2026-05-02 18:29:30+02:00,8400336
2637,2971,2026-05-02 18:33:00+02:00,2026-05-02 18:34:00+02:00,8400337
2643,2971,2026-05-02 18:59:00+02:00,2026-05-02 19:04:00+02:00,8400059
2644,2971,2026-05-02 19:10:00+02:00,2026-05-03 00:00:00+02:00,8400058
2645,2968,2026-05-02 00:00:00+02:00,2026-05-02 17:59:00+02:00,8400424
2649,2968,2026-05-02 18:15:00+02:00,2026-05-02 18:17:00+02:00,8400564
2652,2968,2026-05-02 18:31:00+02:00,2026-05-02 18:32:00+02:00,8400523
2653,2968,2026-05-02 18:46:00+02:00,2026-05-02 18:46:30+02:00,8400684
2657,2968,2026-05-02 19:02:00+02:00,2026-05-02 19:04:00+02:00,8400206
2662,2968,2026-05-02 19:23:00+02:00,2026-05-02 19:24:00+02:00,8400319
2670,2968,2026-05-02 19:51:00+02:00,2026-05-02 19:54:00+02:00,8400621
2678,2968,2026-05-02 20:13:00+02:00,2026-05-02 20:13:30+02:00,8400057
2680,2968,2026-05-02 20:20:00+02:00,2026-05-02 20:23:00+02:00,8400058
2681,2968,2026-05-02 20:28:00+02:00,2026-05-02 20:30:00+02:00,8400059
2687,2968,2026-05-02 20:56:00+02:00,2026-05-02 20:58:00+02:00,8400337
2688,2968,2026-05-02 21:02:00+02:00,2026-05-02 21:02:30+02:00,8400336
2689,2968,2026-05-02 21:09:00+02:00,2026-05-02 21:09:30+02:00,8400334
2690,2968,2026-05-02 21:14:00+02:00,2026-05-02 21:16:00+02:00,8400127
2691,2968,2026-05-02 21:19:00+02:00,2026-05-02 21:19:30+02:00,8400230
2692,2968,2026-05-02 21:23:00+02:00,2026-05-03 00:00:00+02:00,8400210
2693,3561,2026-05-02 00:00:00+02:00,2026-05-02 15:54:00+02:00,8400282
2698,3561,2026-05-02 16:05:00+02:00,2026-05-02 16:10:00+02:00,8400390
2702,3561,2026-05-02 16:26:00+02:00,2026-05-02 16:29:00+02:00,8400561
2705,3561,2026-05-02 16:44:00+02:00,2026-05-02 16:46:00+02:00,8400058
2707,3561,2026-05-02 16:54:00+02:00,2026-05-02 16:54:30+02:00,8400057
2709,3561,2026-05-02 16:59:00+02:00,2026-05-02 17:02:00+02:00,8400074
2715,3561,2026-05-02 17:18:00+02:00,2026-05-02 17:24:00+02:00,8400621
2723,3561,2026-05-02 17:51:00+02:00,2026-05-02 17:54:00+02:00,8400319
2728,3561,2026-05-02 18:14:00+02:00,2026-05-02 18:19:00+02:00,8400206
2731,3561,2026-05-02 18:28:00+02:00,2026-05-02 18:29:00+02:00,8400313
2733,3561,2026-05-02 18:36:00+02:00,2026-05-02 18:36:30+02:00,8400172
2734,3561,2026-05-02 18:47:00+02:00,2026-05-02 18:47:30+02:00,8400339
2735,3561,2026-05-02 18:55:00+02:00,2026-05-02 18:55:30+02:00,8400117
2736,3561,2026-05-02 18:58:00+02:00,2026-05-03 00:00:00+02:00,8400644
2737,3071,2026-05-02 00:00:00+02:00,2026-05-02 18:04:00+02:00,8400311
2738,3071,2026-05-02 18:08:00+02:00,2026-05-02 18:08:30+02:00,8400303
2739,3071,2026-05-02 18:14:00+02:00,2026-05-02 18:16:00+02:00,8400065
2740,3071,2026-05-02 18:22:00+02:00,2026-05-02 18:22:30+02:00,8400549
2741,3071,2026-05-02 18:32:00+02:00,2026-05-02 18:32:30+02:00,8400306
2742,3071,2026-05-02 18:37:00+02:00,2026-05-02 18:37:30+02:00,8400052
2743,3071,2026-05-02 18:40:00+02:00,2026-05-02 18:43:00+02:00,8400050
2744,3071,2026-05-02 18:49:00+02:00,2026-05-02 18:49:30+02:00,8400309
2745,3071,2026-05-02 18:55:00+02:00,2026-05-02 18:55:30+02:00,8400151
2751,3071,2026-05-02 19:08:00+02:00,2026-05-02 19:08:30+02:00,8400731
2752,3071,2026-05-02 19:14:00+02:00,2026-05-02 19:16:00+02:00,8400059
2753,3071,2026-05-02 19:21:00+02:00,2026-05-02 19:24:00+02:00,8400058
2755,3071,2026-05-02 19:31:00+02:00,2026-05-02 19:32:00+02:00,8400057
2757,3071,2026-05-02 19:37:00+02:00,2026-05-02 19:37:30+02:00,8400074
2763,3071,2026-05-02 19:53:00+02:00,2026-05-02 19:54:00+02:00,8400621
2766,3071,2026-05-02 20:02:00+02:00,2026-05-02 20:02:30+02:00,8400182
2769,3071,2026-05-02 20:19:00+02:00,2026-05-02 20:19:30+02:00,8400200
2772,3071,2026-05-02 20:29:00+02:00,2026-05-02 20:35:00+02:00,8400071
2776,3071,2026-05-02 20:47:00+02:00,2026-05-03 00:00:00+02:00,8400470
2777,703573,2026-05-02 00:00:00+02:00,2026-05-02 18:56:00+02:00,8400530
2778,703573,2026-05-02 19:01:00+02:00,2026-05-02 19:01:30+02:00,8400553
2780,703573,2026-05-02 19:08:00+02:00,2026-05-02 19:08:30+02:00,8400170
2783,703573,2026-05-02 19:15:00+02:00,2026-05-02 19:17:00+02:00,8400280
2784,703573,2026-05-02 19:20:00+02:00,2026-05-02 19:20:30+02:00,8400380
2788,703573,2026-05-02 19:29:00+02:00,2026-05-02 19:30:00+02:00,8400390
2792,703573,2026-05-02 19:46:00+02:00,2026-05-03 00:00:00+02:00,8400561
2793,2161,2026-05-02 00:00:00+02:00,2026-05-02 18:20:00+02:00,8400058
2794,2161,2026-05-02 18:25:00+02:00,2026-05-02 18:25:30+02:00,8400059
2797,2161,2026-05-02 18:35:00+02:00,2026-05-02 18:37:00+02:00,8400285
2798,2161,2026-05-02 18:42:00+02:00,2026-05-02 18:42:30+02:00,8400302
2801,2161,2026-05-02 18:57:00+02:00,2026-05-02 19:02:00+02:00,8400390
2806,2161,2026-05-02 19:13:00+02:00,2026-05-03 00:00:00+02:00,8400282
2807,8662,2026-05-02 00:00:00+02:00,2026-05-02 18:58:00+02:00,8400258
2808,8662,2026-05-02 19:04:00+02:00,2026-05-02 19:04:30+02:00,8400677
2809,8662,2026-05-02 19:06:00+02:00,2026-05-02 19:08:00+02:00,8400675
2810,8662,2026-05-02 19:10:00+02:00,2026-05-02 19:10:30+02:00,8400674
2811,8662,2026-05-02 19:12:00+02:00,2026-05-02 19:12:30+02:00,8400126
2812,8662,2026-05-02 19:14:00+02:00,2026-05-02 19:15:00+02:00,8400125
2813,8662,2026-05-02 19:20:00+02:00,2026-05-03 00:00:00+02:00,8400053
2814,8659,2026-05-02 00:00:00+02:00,2026-05-02 18:40:00+02:00,8400053
2815,8659,2026-05-02 18:44:00+02:00,2026-05-02 18:45:00+02:00,8400125
2816,8659,2026-05-02 18:47:00+02:00,2026-05-02 18:47:30+02:00,8400126
2817,8659,2026-05-02 18:49:00+02:00,2026-05-02 18:49:30+02:00,8400674
2818,8659,2026-05-02 18:52:00+02:00,2026-05-02 18:52:30+02:00,8400675
2819,8659,2026-05-02 18:55:00+02:00,2026-05-02 18:55:30+02:00,8400677
2820,8659,2026-05-02 19:02:00+02:00,2026-05-03 00:00:00+02:00,8400258
2821,6663,2026-05-02 00:00:00+02:00,2026-05-02 16:57:00+02:00,8400071
2822,6663,2026-05-02 17:02:00+02:00,2026-05-02 17:02:30+02:00,8400227
2823,6663,2026-05-02 17:06:00+02:00,2026-05-02 17:06:30+02:00,8400207
2824,6663,2026-05-02 17:10:00+02:00,2026-05-02 17:10:30+02:00,8400451
2825,6663,2026-05-02 17:15:00+02:00,2026-05-02 17:18:00+02:00,8400470
2826,6663,2026-05-02 17:21:00+02:00,2026-05-02 17:21:30+02:00,8400477
2827,6663,2026-05-02 17:24:00+02:00,2026-05-02 17:24:30+02:00,8400475
2828,6663,2026-05-02 17:28:00+02:00,2026-05-02 17:28:30+02:00,8400710
2829,6663,2026-05-02 17:34:00+02:00,2026-05-02 17:34:30+02:00,8400515
2830,6663,2026-05-02 17:40:00+02:00,2026-05-02 17:40:30+02:00,8400495
2831,6663,2026-05-02 17:43:00+02:00,2026-05-02 17:43:30+02:00,8400496
2832,6663,2026-05-02 17:50:00+02:00,2026-05-02 17:50:30+02:00,8400524
2833,6663,2026-05-02 17:54:00+02:00,2026-05-02 17:54:30+02:00,8400320
2834,6663,2026-05-02 17:58:00+02:00,2026-05-02 18:01:00+02:00,8400319
2835,6663,2026-05-02 18:15:00+02:00,2026-05-02 18:17:00+02:00,8400597
2836,6663,2026-05-02 18:20:00+02:00,2026-05-02 18:20:30+02:00,8400594
2837,6663,2026-05-02 18:24:00+02:00,2026-05-02 18:24:30+02:00,8400598
2838,6663,2026-05-02 18:28:00+02:00,2026-05-02 18:28:30+02:00,8400251
2839,6663,2026-05-02 18:35:00+02:00,2026-05-02 18:39:00+02:00,8400131
2840,6663,2026-05-02 18:43:00+02:00,2026-05-02 18:43:30+02:00,8400132
2841,6663,2026-05-02 18:50:00+02:00,2026-05-02 18:50:30+02:00,8400382
2842,6663,2026-05-02 18:58:00+02:00,2026-05-02 18:58:30+02:00,8400181
2843,6663,2026-05-02 19:02:00+02:00,2026-05-03 00:00:00+02:00,8400180
2844,6565,2026-05-02 00:00:00+02:00,2026-05-02 18:28:00+02:00,8400319
2845,6565,2026-05-02 18:32:00+02:00,2026-05-02 18:32:30+02:00,8400667
2846,6565,2026-05-02 18:39:00+02:00,2026-05-02 18:39:30+02:00,8400129
2847,6565,2026-05-02 18:45:00+02:00,2026-05-02 18:45:30+02:00,8400112
2848,6565,2026-05-02 18:51:00+02:00,2026-05-02 18:51:30+02:00,8400196
2849,6565,2026-05-02 18:55:00+02:00,2026-05-02 19:06:00+02:00,8400206
2850,6565,2026-05-02 19:12:00+02:00,2026-05-02 19:12:30+02:00,8400242
2851,6565,2026-05-02 19:15:00+02:00,2026-05-02 19:15:30+02:00,8400300
2852,6565,2026-05-02 19:19:00+02:00,2026-05-02 19:19:30+02:00,8400313
2853,6565,2026-05-02 19:22:00+02:00,2026-05-02 19:22:30+02:00,8400299
2854,6565,2026-05-02 19:27:00+02:00,2026-05-03 00:00:00+02:00,8400172
2855,6667,2026-05-02 00:00:00+02:00,2026-05-02 17:57:00+02:00,8400071
2856,6667,2026-05-02 18:02:00+02:00,2026-05-02 18:02:30+02:00,8400227
2857,6667,2026-05-02 18:06:00+02:00,2026-05-02 18:06:30+02:00,8400207
2858,6667,2026-05-02 18:10:00+02:00,2026-05-02 18:10:30+02:00,8400451
2859,6667,2026-05-02 18:15:00+02:00,2026-05-02 18:18:00+02:00,8400470
2860,6667,2026-05-02 18:21:00+02:00,2026-05-02 18:21:30+02:00,8400477
2861,6667,2026-05-02 18:24:00+02:00,2026-05-02 18:24:30+02:00,8400475
2862,6667,2026-05-02 18:28:00+02:00,2026-05-02 18:28:30+02:00,8400710
2863,6667,2026-05-02 18:34:00+02:00,2026-05-02 18:34:30+02:00,8400515
2864,6667,2026-05-02 18:40:00+02:00,2026-05-02 18:40:30+02:00,8400495
2865,6667,2026-05-02 18:43:00+02:00,2026-05-02 18:43:30+02:00,8400496
2866,6667,2026-05-02 18:50:00+02:00,2026-05-02 18:50:30+02:00,8400524
2867,6667,2026-05-02 18:54:00+02:00,2026-05-02 18:54:30+02:00,8400320
2868,6667,2026-05-02 18:58:00+02:00,2026-05-02 19:01:00+02:00,8400319
2869,6667,2026-05-02 19:15:00+02:00,2026-05-02 19:17:00+02:00,8400597
2870,6667,2026-05-02 19:20:00+02:00,2026-05-02 19:20:30+02:00,8400594
2871,6667,2026-05-02 19:24:00+02:00,2026-05-02 19:24:30+02:00,8400598
2872,6667,2026-05-02 19:28:00+02:00,2026-05-02 19:28:30+02:00,8400251
2873,6667,2026-05-02 19:35:00+02:00,2026-05-02 19:39:00+02:00,8400131
2874,6667,2026-05-02 19:43:00+02:00,2026-05-02 19:43:30+02:00,8400132
2875,6667,2026-05-02 19:50:00+02:00,2026-05-02 19:50:30+02:00,8400382
2876,6667,2026-05-02 19:58:00+02:00,2026-05-02 19:58:30+02:00,8400181
2877,6667,2026-05-02 20:02:00+02:00,2026-05-03 00:00:00+02:00,8400180
2878,6470,2026-05-02 00:00:00+02:00,2026-05-02 18:20:00+02:00,8400684
2879,6470,2026-05-02 18:26:00+02:00,2026-05-02 18:27:00+02:00,8400432
2880,6470,2026-05-02 18:33:00+02:00,2026-05-02 18:33:30+02:00,8400308
2881,6470,2026-05-02 18:37:00+02:00,2026-05-02 18:37:30+02:00,8400245
2882,6470,2026-05-02 18:43:00+02:00,2026-05-02 18:51:00+02:00,8400206
2883,6470,2026-05-02 18:54:00+02:00,2026-05-02 18:54:30+02:00,8400196
2884,6470,2026-05-02 19:00:00+02:00,2026-05-02 19:00:30+02:00,8400112
2885,6470,2026-05-02 19:07:00+02:00,2026-05-02 19:07:30+02:00,8400129
2886,6470,2026-05-02 19:14:00+02:00,2026-05-02 19:14:30+02:00,8400482
2887,6470,2026-05-02 19:20:00+02:00,2026-05-02 19:24:00+02:00,8400597
2888,6470,2026-05-02 19:28:00+02:00,2026-05-03 00:00:00+02:00,8400594
2889,6671,2026-05-02 00:00:00+02:00,2026-05-02 18:57:00+02:00,8400071
2890,6671,2026-05-02 19:02:00+02:00,2026-05-02 19:02:30+02:00,8400227
2891,6671,2026-05-02 19:06:00+02:00,2026-05-02 19:06:30+02:00,8400207
2892,6671,2026-05-02 19:10:00+02:00,2026-05-02 19:10:30+02:00,8400451
2893,6671,2026-05-02 19:15:00+02:00,2026-05-02 19:18:00+02:00,8400470
2894,6671,2026-05-02 19:21:00+02:00,2026-05-02 19:21:30+02:00,8400477
2895,6671,2026-05-02 19:24:00+02:00,2026-05-02 19:24:30+02:00,8400475
2896,6671,2026-05-02 19:28:00+02:00,2026-05-02 19:28:30+02:00,8400710
2897,6671,2026-05-02 19:34:00+02:00,2026-05-02 19:34:30+02:00,8400515
2898,6671,2026-05-02 19:40:00+02:00,2026-05-02 19:40:30+02:00,8400495
2899,6671,2026-05-02 19:43:00+02:00,2026-05-02 19:43:30+02:00,8400496
2900,6671,2026-05-02 19:50:00+02:00,2026-05-02 19:50:30+02:00,8400524
2901,6671,2026-05-02 19:54:00+02:00,2026-05-02 19:54:30+02:00,8400320
2902,6671,2026-05-02 19:58:00+02:00,2026-05-02 20:01:00+02:00,8400319
2903,6671,2026-05-02 20:15:00+02:00,2026-05-02 20:17:00+02:00,8400597
2904,6671,2026-05-02 20:20:00+02:00,2026-05-02 20:20:30+02:00,8400594
2905,6671,2026-05-02 20:24:00+02:00,2026-05-02 20:24:30+02:00,8400598
2906,6671,2026-05-02 20:28:00+02:00,2026-05-02 20:28:30+02:00,8400251
2907,6671,2026-05-02 20:35:00+02:00,2026-05-02 20:39:00+02:00,8400131
2908,6671,2026-05-02 20:43:00+02:00,2026-05-02 20:43:30+02:00,8400132
2909,6671,2026-05-02 20:50:00+02:00,2026-05-02 20:50:30+02:00,8400382
2910,6671,2026-05-02 20:58:00+02:00,2026-05-02 20:58:30+02:00,8400181
2911,6671,2026-05-02 21:02:00+02:00,2026-05-03 00:00:00+02:00,8400180
2912,7065,2026-05-02 00:00:00+02:00,2026-05-02 18:50:00+02:00,8400066
2913,7065,2026-05-02 18:53:00+02:00,2026-05-02 18:53:30+02:00,8400229
2914,7065,2026-05-02 18:59:00+02:00,2026-05-02 18:59:30+02:00,8400599
2915,7065,2026-05-02 19:04:00+02:00,2026-05-02 19:06:00+02:00,8400173
2916,7065,2026-05-02 19:11:00+02:00,2026-05-02 19:11:30+02:00,8400185
2917,7065,2026-05-02 19:20:00+02:00,2026-05-02 19:20:30+02:00,8400328
